should_bid,confidence,reasoning,relevant_factors,estimated_fit,resource_id,analyzed_at
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) and Construction, facilities, or building works are mentioned in the tender details. Furniture, equipment, vehicles, supplies, and building works are not within Version 1's technology capabilities.",['Non-IT services'],0,6910007,2025-11-27T11:22:50.461841
False,high,"Furniture, fixtures, or physical fit-outs","['Non-technology professional service', 'Physical goods ONLY']",,6931657,2025-11-27T11:22:52.588656
False,low,Physical goods ONLY (printing matter) and lacks IT keywords or systems mention,['Lack of clear IT component'],,6930379,2025-11-27T11:22:54.715370
False,high,"The tender is for Irish Sign Language Interpreters for LMETB, which does not relate to IT services. This falls under Non-technology professional services.","['No clear indication of IT/technology evidence', 'Non-IT service']",0,6931369,2025-11-27T11:22:57.519231
True,medium,"The tender title mentions Geothermal technical services for the GEMINI project, which involves IT and technology components.","['Geothermal technical services', 'IT and technology components']",80,6931287,2025-11-27T11:23:00.039527
False,high,"Non-IT services - Catering, food services, or meals",['Primary reason for decision'],0,6929188,2025-11-27T11:23:02.346210
False,low,"No PDF content available for review, thus unable to determine relevance to Version 1's services.",['Lack of information'],0,6925540,2025-11-27T11:23:04.695875
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) - Furniture, fixtures, or physical fit-outs are excluded from Version 1's capabilities.",['Primary reason for decision'],0,6941576,2025-11-27T11:23:07.270916
False,low,"Physical goods only (furniture, equipment), which is outside of Version 1's service offerings.",['Non-IT services'],0,6943518,2025-11-27T11:23:09.674955
False,low,"Tender does not mention software, IT, technology, cloud, data, or digital systems. The contract is for the establishment of a single party framework for professional and technical noise services.",['Lack of clear IT/technology evidence'],-,6943260,2025-11-27T11:23:12.485880
False,high,"Non-IT service - Construction, facilities, or building works",['Primary reason for decision'],,6941760,2025-11-27T11:23:14.559339
False,low,"No PDF content available, cannot verify if the tender details mention software, IT, technology, cloud, data, digital, or systems. Defaulting to REJECT.","['Lack of information', 'Insufficient detail']",,6940980,2025-11-27T11:23:17.120456
False,high,"Rejection - Non-IT service, as it falls under construction, facilities, or building works.","['Construction, facilities, or building works']",0,6939919,2025-11-27T11:23:19.554991
False,high,Physical goods only - furniture is mentioned in the CPV codes section as a reason for immediate disqualification.,['Primary reason for decision'],0,6934668,2025-11-27T11:23:21.956441
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) are mentioned in the tender, which is outside of Version 1's bid scope.",['Primary reason for decision'],0,6938969,2025-11-27T11:23:24.593120
False,high,"Non-IT services - Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)","['Furniture, fixtures, or physical fit-outs', 'Food or catering services', 'Building or construction work', 'Physical product procurement', 'Non-technology professional services']",,6937187,2025-11-27T11:23:27.509748
False,high,"Specific reason - Catering services do not align with the technology consultancy company's offerings (furniture, fixtures, or physical fit-outs, food or catering services, building or construction work)",['Catering services are a non-technology professional service'],,6930937,2025-11-27T11:23:30.215541
False,high,Specific reason - Non-IT service: Food or catering services,['Primary reason for decision'],,6935735,2025-11-27T11:23:32.267481
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) - does not match Version 1's technology capabilities and non-IT service restrictions.",['Primary reason for decision'],0,6935450,2025-11-27T11:23:34.985157
False,high,"Non-IT service: Visions and Options Report for the future of Retail in Limerick City 2026 -2040 (tender details mention physical goods, construction, facilities, or building works)",['Primary reason for decision'],,6935649,2025-11-27T11:23:37.705798
False,high,"Specific reason - Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) is mentioned in IMMEDIATE DISQUALIFICATION section",['Primary reason for decision'],0,6935575,2025-11-27T11:23:40.315710
False,high,"Non-IT services - Catering, food services or meals (Step 2 of Decision Process)",['Primary reason for decision'],0,6929235,2025-11-27T11:23:42.677922
False,high,"Rejection due to physical goods only. Furniture, equipment, vehicles, supplies are mentioned in the tender.",['Physical goods only'],0,6927426,2025-11-27T11:23:45.051131
False,high,"Physical goods ONLY - Furniture, equipment, vehicles, supplies, trees, ice machines",['REJECTED: Physical Goods'],0,6904450,2025-11-27T11:23:47.363978
False,high,Physical goods ONLY (furniture) mentioned in 'Furnish all new buildings or facilities' section,['Primary reason for decision'],,6923031,2025-11-27T11:23:49.599328
False,low,The tender does not specify software or technology services clearly. It mentions digital prepaid cards but no clear IT-related work.,['Tender lacks clarity on IT services'],0,6927149,2025-11-27T11:23:52.069783
